id,slug,name,branch,level,position_type,province,city,parent_office_id
o3777,councilor-of-candaba-pampanga-o3777,"Councilor of Candaba, Pampanga",legislative,city,elected,PAMPANGA,CANDABA,o3799
o3778,councilor-of-sasmuan-pampanga-o3778,"Councilor of Sasmuan, Pampanga",legislative,city,elected,PAMPANGA,SASMUAN,o3799
o3779,councilor-of-angeles-pampanga-o3779,"Councilor of Angeles, Pampanga",legislative,city,elected,PAMPANGA,ANGELES,o3799
o3780,councilor-of-santa-rita-pampanga-o3780,"Councilor of Santa Rita, Pampanga",legislative,city,elected,PAMPANGA,SANTA RITA,o3799
o3781,councilor-of-magalang-pampanga-o3781,"Councilor of Magalang, Pampanga",legislative,city,elected,PAMPANGA,MAGALANG,o3799
o3782,councilor-of-apalit-pampanga-o3782,"Councilor of Apalit, Pampanga",legislative,city,elected,PAMPANGA,APALIT,o3799
o3783,councilor-of-minalin-pampanga-o3783,"Councilor of Minalin, Pampanga",legislative,city,elected,PAMPANGA,MINALIN,o3799
o3784,councilor-of-masantol-pampanga-o3784,"Councilor of Masantol, Pampanga",legislative,city,elected,PAMPANGA,MASANTOL,o3799
o3785,councilor-of-lubao-pampanga-o3785,"Councilor of Lubao, Pampanga",legislative,city,elected,PAMPANGA,LUBAO,o3799
o3786,councilor-of-floridablanca-pampanga-o3786,"Councilor of Floridablanca, Pampanga",legislative,city,elected,PAMPANGA,FLORIDABLANCA,o3799
o3787,councilor-of-san-simon-pampanga-o3787,"Councilor of San Simon, Pampanga",legislative,city,elected,PAMPANGA,SAN SIMON,o3799
o3788,councilor-of-macabebe-pampanga-o3788,"Councilor of Macabebe, Pampanga",legislative,city,elected,PAMPANGA,MACABEBE,o3799
o3789,councilor-of-bacolor-pampanga-o3789,"Councilor of Bacolor, Pampanga",legislative,city,elected,PAMPANGA,BACOLOR,o3799
o3790,councilor-of-mabalacat-pampanga-o3790,"Councilor of Mabalacat, Pampanga",legislative,city,elected,PAMPANGA,MABALACAT,o3799
o3791,councilor-of-san-fernando-pampanga-o3791,"Councilor of San Fernando, Pampanga",legislative,city,elected,PAMPANGA,SAN FERNANDO,o3799
o3792,councilor-of-arayat-pampanga-o3792,"Councilor of Arayat, Pampanga",legislative,city,elected,PAMPANGA,ARAYAT,o3799
o3793,councilor-of-santo-tomas-pampanga-o3793,"Councilor of Santo Tomas, Pampanga",legislative,city,elected,PAMPANGA,SANTO TOMAS,o3799
o3794,councilor-of-guagua-pampanga-o3794,"Councilor of Guagua, Pampanga",legislative,city,elected,PAMPANGA,GUAGUA,o3799
o3795,councilor-of-mexico-pampanga-o3795,"Councilor of Mexico, Pampanga",legislative,city,elected,PAMPANGA,MEXICO,o3799
o3796,councilor-of-santa-ana-pampanga-o3796,"Councilor of Santa Ana, Pampanga",legislative,city,elected,PAMPANGA,SANTA ANA,o3799
o3797,councilor-of-porac-pampanga-o3797,"Councilor of Porac, Pampanga",legislative,city,elected,PAMPANGA,PORAC,o3799
o3798,councilor-of-san-luis-pampanga-o3798,"Councilor of San Luis, Pampanga",legislative,city,elected,PAMPANGA,SAN LUIS,o3799
o3799,governor-of-pampanga-o3799,Governor of Pampanga,executive,provincial,elected,PAMPANGA,,
o3800,mayor-of-san-fernando-pampanga-o3800,"Mayor of San Fernando, Pampanga",executive,city,elected,PAMPANGA,SAN FERNANDO,o3799
o3801,mayor-of-santo-tomas-pampanga-o3801,"Mayor of Santo Tomas, Pampanga",executive,city,elected,PAMPANGA,SANTO TOMAS,o3799
o3802,mayor-of-sasmuan-pampanga-o3802,"Mayor of Sasmuan, Pampanga",executive,city,elected,PAMPANGA,SASMUAN,o3799
o3803,mayor-of-san-simon-pampanga-o3803,"Mayor of San Simon, Pampanga",executive,city,elected,PAMPANGA,SAN SIMON,o3799
o3804,mayor-of-bacolor-pampanga-o3804,"Mayor of Bacolor, Pampanga",executive,city,elected,PAMPANGA,BACOLOR,o3799
o3805,mayor-of-arayat-pampanga-o3805,"Mayor of Arayat, Pampanga",executive,city,elected,PAMPANGA,ARAYAT,o3799
o3806,mayor-of-candaba-pampanga-o3806,"Mayor of Candaba, Pampanga",executive,city,elected,PAMPANGA,CANDABA,o3799
o3807,mayor-of-macabebe-pampanga-o3807,"Mayor of Macabebe, Pampanga",executive,city,elected,PAMPANGA,MACABEBE,o3799
o3808,mayor-of-minalin-pampanga-o3808,"Mayor of Minalin, Pampanga",executive,city,elected,PAMPANGA,MINALIN,o3799
o3809,mayor-of-santa-ana-pampanga-o3809,"Mayor of Santa Ana, Pampanga",executive,city,elected,PAMPANGA,SANTA ANA,o3799
o3810,mayor-of-porac-pampanga-o3810,"Mayor of Porac, Pampanga",executive,city,elected,PAMPANGA,PORAC,o3799
o3811,mayor-of-magalang-pampanga-o3811,"Mayor of Magalang, Pampanga",executive,city,elected,PAMPANGA,MAGALANG,o3799
o3812,mayor-of-apalit-pampanga-o3812,"Mayor of Apalit, Pampanga",executive,city,elected,PAMPANGA,APALIT,o3799
o3813,mayor-of-masantol-pampanga-o3813,"Mayor of Masantol, Pampanga",executive,city,elected,PAMPANGA,MASANTOL,o3799
o3814,mayor-of-angeles-pampanga-o3814,"Mayor of Angeles, Pampanga",executive,city,elected,PAMPANGA,ANGELES,o3799
o3815,mayor-of-guagua-pampanga-o3815,"Mayor of Guagua, Pampanga",executive,city,elected,PAMPANGA,GUAGUA,o3799
o3816,mayor-of-floridablanca-pampanga-o3816,"Mayor of Floridablanca, Pampanga",executive,city,elected,PAMPANGA,FLORIDABLANCA,o3799
o3817,mayor-of-mabalacat-pampanga-o3817,"Mayor of Mabalacat, Pampanga",executive,city,elected,PAMPANGA,MABALACAT,o3799
o3818,mayor-of-lubao-pampanga-o3818,"Mayor of Lubao, Pampanga",executive,city,elected,PAMPANGA,LUBAO,o3799
o3819,mayor-of-mexico-pampanga-o3819,"Mayor of Mexico, Pampanga",executive,city,elected,PAMPANGA,MEXICO,o3799
o3820,mayor-of-san-luis-pampanga-o3820,"Mayor of San Luis, Pampanga",executive,city,elected,PAMPANGA,SAN LUIS,o3799
o3821,mayor-of-santa-rita-pampanga-o3821,"Mayor of Santa Rita, Pampanga",executive,city,elected,PAMPANGA,SANTA RITA,o3799
o3822,representative-pampanga-o3822,"Representative, , Pampanga",legislative,national,elected,PAMPANGA,,
o3823,provincial-board-member-of-pampanga-o3823,Provincial Board Member of Pampanga,legislative,provincial,elected,PAMPANGA,,
o3824,vice-governor-of-pampanga-o3824,Vice Governor of Pampanga,executive,provincial,elected,PAMPANGA,,
o3825,vice-mayor-of-santo-tomas-pampanga-o3825,"Vice Mayor of Santo Tomas, Pampanga",executive,city,elected,PAMPANGA,SANTO TOMAS,o3799
o3826,vice-mayor-of-sasmuan-pampanga-o3826,"Vice Mayor of Sasmuan, Pampanga",executive,city,elected,PAMPANGA,SASMUAN,o3799
o3827,vice-mayor-of-san-simon-pampanga-o3827,"Vice Mayor of San Simon, Pampanga",executive,city,elected,PAMPANGA,SAN SIMON,o3799
o3828,vice-mayor-of-guagua-pampanga-o3828,"Vice Mayor of Guagua, Pampanga",executive,city,elected,PAMPANGA,GUAGUA,o3799
o3829,vice-mayor-of-floridablanca-pampanga-o3829,"Vice Mayor of Floridablanca, Pampanga",executive,city,elected,PAMPANGA,FLORIDABLANCA,o3799
o3830,vice-mayor-of-magalang-pampanga-o3830,"Vice Mayor of Magalang, Pampanga",executive,city,elected,PAMPANGA,MAGALANG,o3799
o3831,vice-mayor-of-bacolor-pampanga-o3831,"Vice Mayor of Bacolor, Pampanga",executive,city,elected,PAMPANGA,BACOLOR,o3799
o3832,vice-mayor-of-lubao-pampanga-o3832,"Vice Mayor of Lubao, Pampanga",executive,city,elected,PAMPANGA,LUBAO,o3799
o3833,vice-mayor-of-santa-rita-pampanga-o3833,"Vice Mayor of Santa Rita, Pampanga",executive,city,elected,PAMPANGA,SANTA RITA,o3799
o3834,vice-mayor-of-candaba-pampanga-o3834,"Vice Mayor of Candaba, Pampanga",executive,city,elected,PAMPANGA,CANDABA,o3799
o3835,vice-mayor-of-masantol-pampanga-o3835,"Vice Mayor of Masantol, Pampanga",executive,city,elected,PAMPANGA,MASANTOL,o3799
o3836,vice-mayor-of-mabalacat-pampanga-o3836,"Vice Mayor of Mabalacat, Pampanga",executive,city,elected,PAMPANGA,MABALACAT,o3799
o3837,vice-mayor-of-san-fernando-pampanga-o3837,"Vice Mayor of San Fernando, Pampanga",executive,city,elected,PAMPANGA,SAN FERNANDO,o3799
o3838,vice-mayor-of-porac-pampanga-o3838,"Vice Mayor of Porac, Pampanga",executive,city,elected,PAMPANGA,PORAC,o3799
o3839,vice-mayor-of-apalit-pampanga-o3839,"Vice Mayor of Apalit, Pampanga",executive,city,elected,PAMPANGA,APALIT,o3799
o3840,vice-mayor-of-minalin-pampanga-o3840,"Vice Mayor of Minalin, Pampanga",executive,city,elected,PAMPANGA,MINALIN,o3799
o3841,vice-mayor-of-santa-ana-pampanga-o3841,"Vice Mayor of Santa Ana, Pampanga",executive,city,elected,PAMPANGA,SANTA ANA,o3799
o3842,vice-mayor-of-arayat-pampanga-o3842,"Vice Mayor of Arayat, Pampanga",executive,city,elected,PAMPANGA,ARAYAT,o3799
o3843,vice-mayor-of-mexico-pampanga-o3843,"Vice Mayor of Mexico, Pampanga",executive,city,elected,PAMPANGA,MEXICO,o3799
o3844,vice-mayor-of-san-luis-pampanga-o3844,"Vice Mayor of San Luis, Pampanga",executive,city,elected,PAMPANGA,SAN LUIS,o3799
o3845,vice-mayor-of-macabebe-pampanga-o3845,"Vice Mayor of Macabebe, Pampanga",executive,city,elected,PAMPANGA,MACABEBE,o3799
o3846,vice-mayor-of-angeles-pampanga-o3846,"Vice Mayor of Angeles, Pampanga",executive,city,elected,PAMPANGA,ANGELES,o3799
o3847,councilor-of-basista-pangasinan-o3847,"Councilor of Basista, Pangasinan",legislative,city,elected,PANGASINAN,BASISTA,o3895
o3848,councilor-of-mangaldan-pangasinan-o3848,"Councilor of Mangaldan, Pangasinan",legislative,city,elected,PANGASINAN,MANGALDAN,o3895
o3849,councilor-of-pozzorubio-pangasinan-o3849,"Councilor of Pozzorubio, Pangasinan",legislative,city,elected,PANGASINAN,POZZORUBIO,o3895
o3850,councilor-of-san-jacinto-pangasinan-o3850,"Councilor of San Jacinto, Pangasinan",legislative,city,elected,PANGASINAN,SAN JACINTO,o3895
o3851,councilor-of-alaminos-pangasinan-o3851,"Councilor of Alaminos, Pangasinan",legislative,city,elected,PANGASINAN,ALAMINOS,o3895
o3852,councilor-of-dasol-pangasinan-o3852,"Councilor of Dasol, Pangasinan",legislative,city,elected,PANGASINAN,DASOL,o3895
o3853,councilor-of-alcala-pangasinan-o3853,"Councilor of Alcala, Pangasinan",legislative,city,elected,PANGASINAN,ALCALA,o3895
o3854,councilor-of-bani-pangasinan-o3854,"Councilor of Bani, Pangasinan",legislative,city,elected,PANGASINAN,BANI,o3895
o3855,councilor-of-balungao-pangasinan-o3855,"Councilor of Balungao, Pangasinan",legislative,city,elected,PANGASINAN,BALUNGAO,o3895
o3856,councilor-of-umingan-pangasinan-o3856,"Councilor of Umingan, Pangasinan",legislative,city,elected,PANGASINAN,UMINGAN,o3895
o3857,councilor-of-sual-pangasinan-o3857,"Councilor of Sual, Pangasinan",legislative,city,elected,PANGASINAN,SUAL,o3895
o3858,councilor-of-natividad-pangasinan-o3858,"Councilor of Natividad, Pangasinan",legislative,city,elected,PANGASINAN,NATIVIDAD,o3895
o3859,councilor-of-santa-maria-pangasinan-o3859,"Councilor of Santa Maria, Pangasinan",legislative,city,elected,PANGASINAN,SANTA MARIA,o3895
o3860,councilor-of-binmaley-pangasinan-o3860,"Councilor of Binmaley, Pangasinan",legislative,city,elected,PANGASINAN,BINMALEY,o3895
o3861,councilor-of-tayug-pangasinan-o3861,"Councilor of Tayug, Pangasinan",legislative,city,elected,PANGASINAN,TAYUG,o3895
o3862,councilor-of-dagupan-pangasinan-o3862,"Councilor of Dagupan, Pangasinan",legislative,city,elected,PANGASINAN,DAGUPAN,o3895
o3863,councilor-of-bolinao-pangasinan-o3863,"Councilor of Bolinao, Pangasinan",legislative,city,elected,PANGASINAN,BOLINAO,o3895
o3864,councilor-of-mabini-pangasinan-o3864,"Councilor of Mabini, Pangasinan",legislative,city,elected,PANGASINAN,MABINI,o3895
o3865,councilor-of-san-manuel-pangasinan-o3865,"Councilor of San Manuel, Pangasinan",legislative,city,elected,PANGASINAN,SAN MANUEL,o3895
o3866,councilor-of-manaoag-pangasinan-o3866,"Councilor of Manaoag, Pangasinan",legislative,city,elected,PANGASINAN,MANAOAG,o3895
o3867,councilor-of-mangatarem-pangasinan-o3867,"Councilor of Mangatarem, Pangasinan",legislative,city,elected,PANGASINAN,MANGATAREM,o3895
o3868,councilor-of-urbiztondo-pangasinan-o3868,"Councilor of Urbiztondo, Pangasinan",legislative,city,elected,PANGASINAN,URBIZTONDO,o3895
o3869,councilor-of-santo-tomas-pangasinan-o3869,"Councilor of Santo Tomas, Pangasinan",legislative,city,elected,PANGASINAN,SANTO TOMAS,o3895
o3870,councilor-of-bautista-pangasinan-o3870,"Councilor of Bautista, Pangasinan",legislative,city,elected,PANGASINAN,BAUTISTA,o3895
o3871,councilor-of-san-nicolas-pangasinan-o3871,"Councilor of San Nicolas, Pangasinan",legislative,city,elected,PANGASINAN,SAN NICOLAS,o3895
o3872,councilor-of-lingayen-pangasinan-o3872,"Councilor of Lingayen, Pangasinan",legislative,city,elected,PANGASINAN,LINGAYEN,o3895
o3873,councilor-of-bugallon-pangasinan-o3873,"Councilor of Bugallon, Pangasinan",legislative,city,elected,PANGASINAN,BUGALLON,o3895
o3874,councilor-of-aguilar-pangasinan-o3874,"Councilor of Aguilar, Pangasinan",legislative,city,elected,PANGASINAN,AGUILAR,o3895
o3875,councilor-of-bayambang-pangasinan-o3875,"Councilor of Bayambang, Pangasinan",legislative,city,elected,PANGASINAN,BAYAMBANG,o3895
o3876,councilor-of-binalonan-pangasinan-o3876,"Councilor of Binalonan, Pangasinan",legislative,city,elected,PANGASINAN,BINALONAN,o3895
o3877,councilor-of-calasiao-pangasinan-o3877,"Councilor of Calasiao, Pangasinan",legislative,city,elected,PANGASINAN,CALASIAO,o3895
o3878,councilor-of-rosales-pangasinan-o3878,"Councilor of Rosales, Pangasinan",legislative,city,elected,PANGASINAN,ROSALES,o3895
o3879,councilor-of-mapandan-pangasinan-o3879,"Councilor of Mapandan, Pangasinan",legislative,city,elected,PANGASINAN,MAPANDAN,o3895
o3880,councilor-of-burgos-pangasinan-o3880,"Councilor of Burgos, Pangasinan",legislative,city,elected,PANGASINAN,BURGOS,o3895
o3881,councilor-of-malasiqui-pangasinan-o3881,"Councilor of Malasiqui, Pangasinan",legislative,city,elected,PANGASINAN,MALASIQUI,o3895
o3882,councilor-of-agno-pangasinan-o3882,"Councilor of Agno, Pangasinan",legislative,city,elected,PANGASINAN,AGNO,o3895
o3883,councilor-of-santa-barbara-pangasinan-o3883,"Councilor of Santa Barbara, Pangasinan",legislative,city,elected,PANGASINAN,SANTA BARBARA,o3895
o3884,councilor-of-anda-pangasinan-o3884,"Councilor of Anda, Pangasinan",legislative,city,elected,PANGASINAN,ANDA,o3895
o3885,councilor-of-villasis-pangasinan-o3885,"Councilor of Villasis, Pangasinan",legislative,city,elected,PANGASINAN,VILLASIS,o3895
o3886,councilor-of-sison-pangasinan-o3886,"Councilor of Sison, Pangasinan",legislative,city,elected,PANGASINAN,SISON,o3895
o3887,councilor-of-urdaneta-pangasinan-o3887,"Councilor of Urdaneta, Pangasinan",legislative,city,elected,PANGASINAN,URDANETA,o3895
o3888,councilor-of-asingan-pangasinan-o3888,"Councilor of Asingan, Pangasinan",legislative,city,elected,PANGASINAN,ASINGAN,o3895
o3889,councilor-of-san-carlos-pangasinan-o3889,"Councilor of San Carlos, Pangasinan",legislative,city,elected,PANGASINAN,SAN CARLOS,o3895
o3890,councilor-of-san-fabian-pangasinan-o3890,"Councilor of San Fabian, Pangasinan",legislative,city,elected,PANGASINAN,SAN FABIAN,o3895
o3891,councilor-of-labrador-pangasinan-o3891,"Councilor of Labrador, Pangasinan",legislative,city,elected,PANGASINAN,LABRADOR,o3895
o3892,councilor-of-infanta-pangasinan-o3892,"Councilor of Infanta, Pangasinan",legislative,city,elected,PANGASINAN,INFANTA,o3895
o3893,councilor-of-laoac-pangasinan-o3893,"Councilor of Laoac, Pangasinan",legislative,city,elected,PANGASINAN,LAOAC,o3895
o3894,councilor-of-san-quintin-pangasinan-o3894,"Councilor of San Quintin, Pangasinan",legislative,city,elected,PANGASINAN,SAN QUINTIN,o3895
o3895,governor-of-pangasinan-o3895,Governor of Pangasinan,executive,provincial,elected,PANGASINAN,,
o3896,mayor-of-villasis-pangasinan-o3896,"Mayor of Villasis, Pangasinan",executive,city,elected,PANGASINAN,VILLASIS,o3895
o3897,mayor-of-labrador-pangasinan-o3897,"Mayor of Labrador, Pangasinan",executive,city,elected,PANGASINAN,LABRADOR,o3895
o3898,mayor-of-sual-pangasinan-o3898,"Mayor of Sual, Pangasinan",executive,city,elected,PANGASINAN,SUAL,o3895
o3899,mayor-of-san-quintin-pangasinan-o3899,"Mayor of San Quintin, Pangasinan",executive,city,elected,PANGASINAN,SAN QUINTIN,o3895
o3900,mayor-of-mabini-pangasinan-o3900,"Mayor of Mabini, Pangasinan",executive,city,elected,PANGASINAN,MABINI,o3895
o3901,mayor-of-mapandan-pangasinan-o3901,"Mayor of Mapandan, Pangasinan",executive,city,elected,PANGASINAN,MAPANDAN,o3895
o3902,mayor-of-lingayen-pangasinan-o3902,"Mayor of Lingayen, Pangasinan",executive,city,elected,PANGASINAN,LINGAYEN,o3895
o3903,mayor-of-bolinao-pangasinan-o3903,"Mayor of Bolinao, Pangasinan",executive,city,elected,PANGASINAN,BOLINAO,o3895
o3904,mayor-of-pozzorubio-pangasinan-o3904,"Mayor of Pozzorubio, Pangasinan",executive,city,elected,PANGASINAN,POZZORUBIO,o3895
o3905,mayor-of-alcala-pangasinan-o3905,"Mayor of Alcala, Pangasinan",executive,city,elected,PANGASINAN,ALCALA,o3895
o3906,mayor-of-san-jacinto-pangasinan-o3906,"Mayor of San Jacinto, Pangasinan",executive,city,elected,PANGASINAN,SAN JACINTO,o3895
o3907,mayor-of-mangatarem-pangasinan-o3907,"Mayor of Mangatarem, Pangasinan",executive,city,elected,PANGASINAN,MANGATAREM,o3895
o3908,mayor-of-basista-pangasinan-o3908,"Mayor of Basista, Pangasinan",executive,city,elected,PANGASINAN,BASISTA,o3895
o3909,mayor-of-bayambang-pangasinan-o3909,"Mayor of Bayambang, Pangasinan",executive,city,elected,PANGASINAN,BAYAMBANG,o3895
o3910,mayor-of-burgos-pangasinan-o3910,"Mayor of Burgos, Pangasinan",executive,city,elected,PANGASINAN,BURGOS,o3895
o3911,mayor-of-binmaley-pangasinan-o3911,"Mayor of Binmaley, Pangasinan",executive,city,elected,PANGASINAN,BINMALEY,o3895
o3912,mayor-of-bautista-pangasinan-o3912,"Mayor of Bautista, Pangasinan",executive,city,elected,PANGASINAN,BAUTISTA,o3895
o3913,mayor-of-aguilar-pangasinan-o3913,"Mayor of Aguilar, Pangasinan",executive,city,elected,PANGASINAN,AGUILAR,o3895
o3914,mayor-of-alaminos-pangasinan-o3914,"Mayor of Alaminos, Pangasinan",executive,city,elected,PANGASINAN,ALAMINOS,o3895
o3915,mayor-of-manaoag-pangasinan-o3915,"Mayor of Manaoag, Pangasinan",executive,city,elected,PANGASINAN,MANAOAG,o3895
o3916,mayor-of-santa-maria-pangasinan-o3916,"Mayor of Santa Maria, Pangasinan",executive,city,elected,PANGASINAN,SANTA MARIA,o3895
o3917,mayor-of-binalonan-pangasinan-o3917,"Mayor of Binalonan, Pangasinan",executive,city,elected,PANGASINAN,BINALONAN,o3895
o3918,mayor-of-dasol-pangasinan-o3918,"Mayor of Dasol, Pangasinan",executive,city,elected,PANGASINAN,DASOL,o3895
o3919,mayor-of-bugallon-pangasinan-o3919,"Mayor of Bugallon, Pangasinan",executive,city,elected,PANGASINAN,BUGALLON,o3895
o3920,mayor-of-sison-pangasinan-o3920,"Mayor of Sison, Pangasinan",executive,city,elected,PANGASINAN,SISON,o3895
o3921,mayor-of-san-fabian-pangasinan-o3921,"Mayor of San Fabian, Pangasinan",executive,city,elected,PANGASINAN,SAN FABIAN,o3895
o3922,mayor-of-dagupan-pangasinan-o3922,"Mayor of Dagupan, Pangasinan",executive,city,elected,PANGASINAN,DAGUPAN,o3895
o3923,mayor-of-asingan-pangasinan-o3923,"Mayor of Asingan, Pangasinan",executive,city,elected,PANGASINAN,ASINGAN,o3895
o3924,mayor-of-calasiao-pangasinan-o3924,"Mayor of Calasiao, Pangasinan",executive,city,elected,PANGASINAN,CALASIAO,o3895
o3925,mayor-of-infanta-pangasinan-o3925,"Mayor of Infanta, Pangasinan",executive,city,elected,PANGASINAN,INFANTA,o3895
o3926,mayor-of-bani-pangasinan-o3926,"Mayor of Bani, Pangasinan",executive,city,elected,PANGASINAN,BANI,o3895
o3927,mayor-of-balungao-pangasinan-o3927,"Mayor of Balungao, Pangasinan",executive,city,elected,PANGASINAN,BALUNGAO,o3895
o3928,mayor-of-urdaneta-pangasinan-o3928,"Mayor of Urdaneta, Pangasinan",executive,city,elected,PANGASINAN,URDANETA,o3895
o3929,mayor-of-san-manuel-pangasinan-o3929,"Mayor of San Manuel, Pangasinan",executive,city,elected,PANGASINAN,SAN MANUEL,o3895
o3930,mayor-of-anda-pangasinan-o3930,"Mayor of Anda, Pangasinan",executive,city,elected,PANGASINAN,ANDA,o3895
o3931,mayor-of-umingan-pangasinan-o3931,"Mayor of Umingan, Pangasinan",executive,city,elected,PANGASINAN,UMINGAN,o3895
o3932,mayor-of-san-carlos-pangasinan-o3932,"Mayor of San Carlos, Pangasinan",executive,city,elected,PANGASINAN,SAN CARLOS,o3895
o3933,mayor-of-san-nicolas-pangasinan-o3933,"Mayor of San Nicolas, Pangasinan",executive,city,elected,PANGASINAN,SAN NICOLAS,o3895
o3934,mayor-of-agno-pangasinan-o3934,"Mayor of Agno, Pangasinan",executive,city,elected,PANGASINAN,AGNO,o3895
o3935,mayor-of-mangaldan-pangasinan-o3935,"Mayor of Mangaldan, Pangasinan",executive,city,elected,PANGASINAN,MANGALDAN,o3895
o3936,mayor-of-malasiqui-pangasinan-o3936,"Mayor of Malasiqui, Pangasinan",executive,city,elected,PANGASINAN,MALASIQUI,o3895
o3937,mayor-of-urbiztondo-pangasinan-o3937,"Mayor of Urbiztondo, Pangasinan",executive,city,elected,PANGASINAN,URBIZTONDO,o3895
o3938,mayor-of-natividad-pangasinan-o3938,"Mayor of Natividad, Pangasinan",executive,city,elected,PANGASINAN,NATIVIDAD,o3895
o3939,mayor-of-laoac-pangasinan-o3939,"Mayor of Laoac, Pangasinan",executive,city,elected,PANGASINAN,LAOAC,o3895
o3940,mayor-of-santo-tomas-pangasinan-o3940,"Mayor of Santo Tomas, Pangasinan",executive,city,elected,PANGASINAN,SANTO TOMAS,o3895
o3941,mayor-of-rosales-pangasinan-o3941,"Mayor of Rosales, Pangasinan",executive,city,elected,PANGASINAN,ROSALES,o3895
o3942,mayor-of-santa-barbara-pangasinan-o3942,"Mayor of Santa Barbara, Pangasinan",executive,city,elected,PANGASINAN,SANTA BARBARA,o3895
o3943,mayor-of-tayug-pangasinan-o3943,"Mayor of Tayug, Pangasinan",executive,city,elected,PANGASINAN,TAYUG,o3895
o3944,representative-pangasinan-o3944,"Representative, , Pangasinan",legislative,national,elected,PANGASINAN,,
